url_length,domain_length,path_length,num_dots,num_hyphens,num_subdomains,has_https,has_ip,has_at_symbol,num_special_chars,digits_in_domain,suspicious_tld,has_login,has_verify,has_secure,has_account,has_update,has_query,label
33,17,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
89,39,15,3,2,3,1,0,0,5,0,1,0,1,0,1,1,1,1
79,57,15,6,0,6,0,0,0,1,0,1,0,1,0,1,0,0,1
38,13,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
28,19,1,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
24,10,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
29,16,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,6,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
71,47,17,6,0,6,0,0,0,1,0,1,1,0,0,1,0,0,1
23,9,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
31,11,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
62,41,14,1,3,1,0,0,0,1,0,1,0,0,1,0,0,0,1
27,11,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,17,1,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
83,34,15,3,2,3,0,0,0,5,0,1,0,0,0,0,0,1,1
95,45,15,3,2,3,1,0,0,5,0,1,0,0,0,0,0,1,1
25,13,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,16,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
96,47,15,6,0,6,0,0,0,5,0,1,0,0,0,1,1,1,1
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
34,14,13,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
38,17,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
35,14,14,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
70,45,17,3,2,3,1,0,0,1,0,1,0,0,0,0,0,0,1
30,9,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
25,16,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
20,11,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,9,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
23,9,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,14,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,14,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
30,11,12,3,0,3,0,1,0,1,8,0,1,0,0,0,0,0,1
41,16,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
40,18,6,2,0,2,1,0,0,3,0,0,1,0,0,0,0,1,0
80,31,15,1,0,1,0,0,0,5,0,1,0,0,0,1,0,1,1
71,49,15,6,0,6,0,0,0,1,0,1,1,1,0,1,1,0,1
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
93,45,14,2,0,2,0,0,0,5,0,0,0,1,0,0,0,1,1
93,44,15,4,2,4,0,0,0,5,0,1,0,0,0,0,0,1,1
80,31,15,2,0,2,0,0,0,5,0,1,1,0,0,0,0,1,1
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
21,9,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,12,12,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
87,37,15,1,0,1,1,0,0,5,0,1,0,1,1,1,0,1,1
39,15,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
29,10,12,3,0,3,0,1,0,1,7,0,1,0,0,0,0,0,1
29,13,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
61,39,15,2,2,2,0,0,0,1,0,1,0,1,0,1,0,0,1
28,14,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
67,44,15,3,2,3,1,0,0,1,0,1,0,1,1,1,0,0,1
26,13,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
35,15,4,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
41,17,8,3,0,3,1,0,0,3,0,0,0,0,0,1,0,1,0
36,16,4,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
26,14,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
54,35,12,2,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
76,26,15,1,0,1,1,0,0,5,0,1,0,0,0,1,0,1,1
33,19,6,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
35,18,9,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
30,13,1,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
29,12,1,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
34,22,4,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
20,7,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,9,6,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
59,39,12,3,2,3,1,0,0,1,0,1,1,0,0,0,1,0,1
37,20,9,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
46,24,15,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1
67,46,14,6,0,6,0,0,0,1,0,1,1,0,0,0,0,0,1
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
51,29,15,2,2,2,0,0,0,1,0,1,0,0,0,0,1,0,1
36,20,8,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
33,17,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
59,39,13,6,0,6,0,0,0,1,0,1,1,0,1,1,0,0,1
23,11,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58,39,12,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1
35,14,14,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
61,37,17,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1
56,35,14,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1
19,6,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,14,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
90,41,15,4,2,4,0,0,0,5,0,1,0,0,0,0,0,1,1
58,36,15,2,3,2,0,0,0,1,0,1,0,0,1,0,1,0,1
60,37,15,3,2,3,1,0,0,1,0,1,0,1,0,0,0,0,1
32,12,13,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
31,10,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
79,29,15,1,0,1,1,0,0,5,0,1,0,0,1,0,0,1,1
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
32,13,12,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
20,7,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
79,57,15,7,0,7,0,0,0,1,0,1,0,0,0,1,0,0,1
40,18,6,4,0,4,1,0,0,3,0,0,0,0,0,0,0,1,0
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
50,32,11,4,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1
34,21,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
47,24,15,1,2,1,1,0,0,1,0,1,0,1,0,1,1,0,1
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36,15,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
46,21,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
20,11,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,13,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
23,10,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
43,22,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
22,9,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
64,42,15,4,2,4,0,0,0,1,0,1,0,0,0,1,0,0,1
36,13,16,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
21,7,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
40,16,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
63,42,14,4,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1
56,33,15,4,0,4,1,0,0,1,0,1,1,1,0,1,1,0,1
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33,13,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
95,46,15,3,2,3,0,0,0,5,0,1,0,1,1,1,0,1,1
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
57,34,15,3,2,3,1,0,0,1,0,1,1,0,0,1,0,0,1
60,36,17,5,0,5,0,0,0,1,0,1,0,1,0,0,0,0,1
38,14,17,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
81,33,14,4,0,4,0,0,0,5,0,1,0,0,0,0,0,1,1
35,14,14,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
26,14,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,10,14,3,0,3,0,1,0,1,7,0,1,0,0,0,0,0,1
33,14,12,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
32,15,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,13,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,13,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
25,11,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
75,25,15,1,0,1,1,0,0,5,0,1,0,1,0,1,0,1,1
22,6,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
59,36,15,3,2,3,1,0,0,1,0,1,0,0,0,1,0,0,1
38,14,17,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
82,33,15,5,0,5,0,0,0,5,0,0,1,1,0,1,0,1,1
64,42,15,6,0,6,0,0,0,1,0,1,1,1,0,1,0,0,1
65,41,17,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1
64,43,13,3,2,3,1,0,0,1,0,1,1,0,1,0,0,0,1
22,10,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
39,15,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
33,17,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
39,18,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
90,41,15,5,0,5,0,0,0,5,0,1,0,1,0,1,0,1,1
33,14,12,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
49,26,15,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
31,18,5,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0
92,44,14,5,0,5,0,0,0,5,0,1,0,1,0,0,0,1,1
38,14,8,1,0,1,1,0,0,3,0,0,0,0,0,1,0,1,0
33,17,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
88,43,11,6,0,6,0,0,0,5,0,1,1,0,0,1,0,1,1
36,16,4,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
25,13,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
23,10,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,17,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
34,18,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
36,13,16,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
60,37,15,4,0,4,1,0,0,1,0,1,0,0,0,1,0,0,1
83,61,15,7,0,7,0,0,0,1,0,1,0,0,0,0,0,0,1
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
60,36,17,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1
94,45,15,4,2,4,0,0,0,5,0,1,0,0,1,1,0,1,1
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
37,21,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,14,12,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
46,21,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
30,17,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
80,32,14,1,2,1,0,0,0,5,0,0,0,0,1,0,1,1,1
65,46,12,2,3,2,0,0,0,1,0,1,0,0,0,0,1,0,1
74,24,15,1,2,1,1,0,0,5,0,1,1,0,0,1,0,1,1
48,30,11,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1
75,53,14,6,0,6,1,0,0,1,0,1,0,0,0,0,0,0,1
68,44,17,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1
95,47,14,4,2,4,0,0,0,5,0,1,0,0,0,0,0,1,1
39,15,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
24,10,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
30,16,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
59,35,17,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1
56,34,15,1,3,1,0,0,0,1,0,1,0,0,0,1,0,0,1
61,40,14,5,0,5,0,0,0,1,0,1,0,0,0,0,0,0,1
28,11,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
34,11,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
34,10,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
86,37,15,5,0,5,0,0,0,5,0,1,1,0,0,0,0,1,1
76,53,15,6,0,6,1,0,0,1,0,1,0,1,1,0,1,0,1
33,13,13,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
27,18,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,18,5,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
87,38,15,5,0,5,0,0,0,5,0,1,0,0,0,1,0,1,1
33,12,14,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
69,48,14,6,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1
30,17,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
68,45,15,3,2,3,1,0,0,1,0,1,0,0,0,0,0,0,1
85,36,15,3,2,3,0,0,0,5,0,0,0,1,0,0,0,1,1
91,42,15,5,0,5,0,0,0,5,0,1,0,1,0,1,1,1,1
28,11,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
22,9,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32,15,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
77,28,15,1,0,1,0,0,0,5,0,1,0,0,0,1,0,1,1
58,36,15,1,3,1,0,0,0,1,0,1,0,1,0,1,1,0,1
40,16,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
61,39,15,5,0,5,0,0,0,1,0,1,0,1,0,1,0,0,1
37,14,16,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
31,12,12,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,17,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
36,15,14,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
32,20,4,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
48,27,13,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1
57,36,14,4,2,4,0,0,0,1,0,0,0,0,1,0,1,0,1
22,6,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
70,48,15,3,2,3,0,0,0,1,0,0,0,1,0,1,0,0,1
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
34,11,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
41,16,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
82,33,15,3,2,3,0,0,0,5,0,1,1,1,0,1,0,1,1
24,10,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
29,15,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
28,12,8,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
42,17,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
25,11,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
95,47,14,3,2,3,0,0,0,5,0,1,1,0,0,0,0,1,1
27,13,6,3,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0
40,26,6,3,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0
37,14,16,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
81,36,11,3,2,3,0,0,0,5,0,1,1,0,0,1,0,1,1
73,28,11,4,0,4,0,0,0,5,0,1,1,0,1,0,0,1,1
24,8,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36,15,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
90,41,15,5,0,5,0,0,0,5,0,1,0,1,1,1,0,1,1
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
40,13,20,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
27,10,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
45,21,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
25,13,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
83,34,15,4,2,4,0,0,0,5,0,1,0,0,0,0,0,1,1
37,14,16,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
33,12,14,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
26,9,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,15,13,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
67,43,17,4,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1
54,32,15,3,2,3,0,0,0,1,0,1,0,0,0,0,0,0,1
32,13,12,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
37,14,16,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
52,31,14,5,0,5,0,0,0,1,0,1,0,0,1,0,0,0,1
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
74,50,17,6,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1
54,32,14,4,0,4,1,0,0,1,0,1,1,0,1,0,1,0,1
31,17,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
52,29,15,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
29,15,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
35,14,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
19,6,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27,11,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
28,14,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
28,11,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
63,39,17,6,0,6,0,0,0,1,0,1,0,0,1,0,0,0,1
38,14,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
65,45,13,3,2,3,0,0,0,1,0,1,1,0,1,1,0,0,1
31,12,12,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
30,17,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
29,16,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
23,7,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
85,36,15,3,2,3,0,0,0,5,0,1,1,1,0,1,0,1,1
50,28,15,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
22,9,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
54,31,15,4,0,4,1,0,0,1,0,1,0,0,0,1,0,0,1
37,13,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
27,13,6,3,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0
22,9,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
61,42,12,5,0,5,0,0,0,1,0,1,0,0,0,1,1,0,1
75,56,12,7,0,7,0,0,0,1,0,1,0,0,1,0,1,0,1
37,13,17,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
37,13,17,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
37,17,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
48,24,17,3,0,3,0,0,0,1,0,1,0,0,1,0,0,0,1
63,40,15,6,0,6,1,0,0,1,0,1,0,1,0,1,1,0,1
35,11,17,3,0,3,0,1,0,1,8,0,1,0,0,0,0,0,1
27,11,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,14,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
31,10,6,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
30,16,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
56,34,15,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1
41,14,20,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
51,29,15,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
27,13,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,14,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,13,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
75,53,14,6,0,6,1,0,0,1,0,1,0,0,1,0,1,0,1
37,14,16,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
93,44,15,6,0,6,0,0,0,5,0,0,1,1,1,1,0,1,1
40,23,1,3,0,3,1,0,0,3,0,0,0,0,0,0,0,1,0
31,10,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
39,15,17,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
52,31,14,2,2,2,0,0,0,1,0,0,0,0,1,0,1,0,1
84,38,12,3,2,3,0,0,0,5,0,1,0,0,0,0,1,1,1
90,41,14,3,2,3,1,0,0,5,0,1,0,1,1,1,1,1,1
38,14,17,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
24,10,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
26,14,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,13,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
27,15,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
28,11,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
77,55,15,7,0,7,0,0,0,1,0,0,0,1,0,1,1,0,1
26,13,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
75,55,13,6,0,6,0,0,0,1,0,1,1,1,1,0,0,0,1
56,34,15,4,0,4,0,0,0,1,0,0,0,1,0,1,0,0,1
80,35,11,3,2,3,0,0,0,5,0,1,1,0,0,0,0,1,1
52,32,13,3,2,3,0,0,0,1,0,0,1,0,1,0,0,0,1
22,9,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27,13,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
84,35,15,2,3,2,0,0,0,5,0,1,1,0,0,1,1,1,1
39,19,4,3,0,3,1,0,0,3,0,0,0,0,0,0,0,1,0
31,14,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
40,16,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
83,36,12,3,2,3,1,0,0,5,0,1,1,0,0,0,1,1,1
58,36,15,1,3,1,0,0,0,1,0,1,1,1,0,1,0,0,1
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
97,48,15,7,0,7,0,0,0,5,0,1,1,1,0,1,0,1,1
36,11,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,21,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,9,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,16,1,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
55,34,14,1,3,1,0,0,0,1,0,1,0,1,0,0,1,0,1
96,47,15,4,2,4,0,0,0,5,0,1,0,0,0,0,0,1,1
29,12,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
51,30,14,4,0,4,0,0,0,1,0,0,0,0,1,0,1,0,1
35,14,14,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
71,49,15,7,0,7,0,0,0,1,0,1,0,0,1,0,1,0,1
28,11,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
89,44,11,3,2,3,0,0,0,5,0,1,1,0,0,1,0,1,1
60,40,13,4,2,4,0,0,0,1,0,1,1,0,1,0,0,0,1
37,14,16,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
30,17,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
67,43,17,1,3,1,0,0,0,1,0,1,0,0,1,0,0,0,1
58,40,11,3,2,3,0,0,0,1,0,0,1,1,0,0,0,0,1
30,10,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
32,19,5,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
36,13,16,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
33,16,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,14,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,17,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33,12,14,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
87,39,14,5,0,5,0,0,0,5,0,1,0,0,1,0,1,1,1
32,15,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
31,11,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
38,26,4,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
29,13,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
